name;score;description;category;label;_geom;lat;lng
SmTvyqnOwD742bhKFCusNg;21.263963806829278;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/SmTvyqnOwD742bhKFCusNg""><img style=""width:200px"" src=""https://images.mapillary.com/SmTvyqnOwD742bhKFCusNg/thumb-320.jpg""></a><br>Streetwise Score: 21.263963806829278";2;0;47.436476,9.3988744;47.436476;9.3988744
dx5VbCryxb0ryjJMSfHkyg;27.675507095789985;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/dx5VbCryxb0ryjJMSfHkyg""><img style=""width:200px"" src=""https://images.mapillary.com/dx5VbCryxb0ryjJMSfHkyg/thumb-320.jpg""></a><br>Streetwise Score: 27.675507095789985";2;0;47.4360452,9.3979818;47.4360452;9.3979818
zzed7OUUaRqD1SJnCBgZgA;12.965562749266878;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/zzed7OUUaRqD1SJnCBgZgA""><img style=""width:200px"" src=""https://images.mapillary.com/zzed7OUUaRqD1SJnCBgZgA/thumb-320.jpg""></a><br>Streetwise Score: 12.965562749266878";1;-;47.4351051,9.3954971;47.4351051;9.3954971
GD3TCFO105F3smyuxHBLdw;15.354819291761272;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GD3TCFO105F3smyuxHBLdw""><img style=""width:200px"" src=""https://images.mapillary.com/GD3TCFO105F3smyuxHBLdw/thumb-320.jpg""></a><br>Streetwise Score: 15.354819291761272";1;-;47.4342557,9.3934857;47.4342557;9.3934857
5xqRljfaAe1rr3zvxS6EEw;22.546641771587392;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5xqRljfaAe1rr3zvxS6EEw""><img style=""width:200px"" src=""https://images.mapillary.com/5xqRljfaAe1rr3zvxS6EEw/thumb-320.jpg""></a><br>Streetwise Score: 22.546641771587392";2;0;47.4338427,9.3918258;47.4338427;9.3918258
jQiGoTDJ_FIsj8PUB316vw;24.19826611259785;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jQiGoTDJ_FIsj8PUB316vw""><img style=""width:200px"" src=""https://images.mapillary.com/jQiGoTDJ_FIsj8PUB316vw/thumb-320.jpg""></a><br>Streetwise Score: 24.19826611259785";2;0;47.4333721,9.3876785;47.4333721;9.3876785
ZIkdM0F_jI__Bq1luBxwRA;8.72917014045315;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZIkdM0F_jI__Bq1luBxwRA""><img style=""width:200px"" src=""https://images.mapillary.com/ZIkdM0F_jI__Bq1luBxwRA/thumb-320.jpg""></a><br>Streetwise Score: 8.72917014045315";0;wahrgenommene Sicherheit tief;47.432915,9.3847982;47.432915;9.3847982
uFzlSIBZCRog3LDA1EokdQ;10.006454966039191;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uFzlSIBZCRog3LDA1EokdQ""><img style=""width:200px"" src=""https://images.mapillary.com/uFzlSIBZCRog3LDA1EokdQ/thumb-320.jpg""></a><br>Streetwise Score: 10.006454966039191";1;-;47.432523,9.3818982;47.432523;9.3818982
CwT0V5ikZ-Y8vGOJY55c6Q;19.35182142014089;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/CwT0V5ikZ-Y8vGOJY55c6Q""><img style=""width:200px"" src=""https://images.mapillary.com/CwT0V5ikZ-Y8vGOJY55c6Q/thumb-320.jpg""></a><br>Streetwise Score: 19.35182142014089";2;0;47.4321994,9.3789711;47.4321994;9.3789711
XYnkOJzIf5Zwju0cqyqSmA;13.98794926126154;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XYnkOJzIf5Zwju0cqyqSmA""><img style=""width:200px"" src=""https://images.mapillary.com/XYnkOJzIf5Zwju0cqyqSmA/thumb-320.jpg""></a><br>Streetwise Score: 13.98794926126154";1;-;47.4317474,9.3748825;47.4317474;9.3748825
hcxYvOgr2G0NL_kGdaEU0g;8.489389866182293;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/hcxYvOgr2G0NL_kGdaEU0g""><img style=""width:200px"" src=""https://images.mapillary.com/hcxYvOgr2G0NL_kGdaEU0g/thumb-320.jpg""></a><br>Streetwise Score: 8.489389866182293";0;wahrgenommene Sicherheit tief;47.4316848,9.3743155;47.4316848;9.3743155
KHMsqBIpi86eF7F5VSYrIw;7.822491872905124;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/KHMsqBIpi86eF7F5VSYrIw""><img style=""width:200px"" src=""https://images.mapillary.com/KHMsqBIpi86eF7F5VSYrIw/thumb-320.jpg""></a><br>Streetwise Score: 7.822491872905124";0;wahrgenommene Sicherheit tief;47.4316206,9.3737355;47.4316206;9.3737355
NJ2OfYbqDC1GsKxqxajbrg;9.79234533092095;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/NJ2OfYbqDC1GsKxqxajbrg""><img style=""width:200px"" src=""https://images.mapillary.com/NJ2OfYbqDC1GsKxqxajbrg/thumb-320.jpg""></a><br>Streetwise Score: 9.79234533092095";1;-;47.4313644,9.371418;47.4313644;9.371418
aP7xsNsCmAm8f2A8rxSnJQ;4.130470780849606;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aP7xsNsCmAm8f2A8rxSnJQ""><img style=""width:200px"" src=""https://images.mapillary.com/aP7xsNsCmAm8f2A8rxSnJQ/thumb-320.jpg""></a><br>Streetwise Score: 4.130470780849606";0;wahrgenommene Sicherheit tief;47.4313008,9.370842;47.4313008;9.370842
Sikh0oQsohlOqKgQ8LhAoQ;8.529531420988981;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Sikh0oQsohlOqKgQ8LhAoQ""><img style=""width:200px"" src=""https://images.mapillary.com/Sikh0oQsohlOqKgQ8LhAoQ/thumb-320.jpg""></a><br>Streetwise Score: 8.529531420988981";0;wahrgenommene Sicherheit tief;47.4309794,9.3679347;47.4309794;9.3679347
uMa1Tfj84ez3A9FIYsuzxw;13.848368867128247;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uMa1Tfj84ez3A9FIYsuzxw""><img style=""width:200px"" src=""https://images.mapillary.com/uMa1Tfj84ez3A9FIYsuzxw/thumb-320.jpg""></a><br>Streetwise Score: 13.848368867128247";1;-;47.430721,9.3656351;47.430721;9.3656351
qhEwrdJFJi4AzgpwFRVfpg;24.339694387466178;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qhEwrdJFJi4AzgpwFRVfpg""><img style=""width:200px"" src=""https://images.mapillary.com/qhEwrdJFJi4AzgpwFRVfpg/thumb-320.jpg""></a><br>Streetwise Score: 24.339694387466178";2;0;47.4223135,9.3690382;47.4223135;9.3690382
LmMNvbF1KcK7P5HTPoklRw;5.131470385700317;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/LmMNvbF1KcK7P5HTPoklRw""><img style=""width:200px"" src=""https://images.mapillary.com/LmMNvbF1KcK7P5HTPoklRw/thumb-320.jpg""></a><br>Streetwise Score: 5.131470385700317";0;wahrgenommene Sicherheit tief;47.4228922,9.3683182;47.4228922;9.3683182
qEyv8dYQl-JlbF7YOqMJUw;4.801289576816056;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qEyv8dYQl-JlbF7YOqMJUw""><img style=""width:200px"" src=""https://images.mapillary.com/qEyv8dYQl-JlbF7YOqMJUw/thumb-320.jpg""></a><br>Streetwise Score: 4.801289576816056";0;wahrgenommene Sicherheit tief;47.4226628,9.3680368;47.4226628;9.3680368
jAEeFKdGX-4bLwYXGx75ZA;19.609663448205847;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jAEeFKdGX-4bLwYXGx75ZA""><img style=""width:200px"" src=""https://images.mapillary.com/jAEeFKdGX-4bLwYXGx75ZA/thumb-320.jpg""></a><br>Streetwise Score: 19.609663448205847";2;0;47.4234429,9.3704676;47.4234429;9.3704676
AWrW0zoqAqK7B8ddA3W15w;31.211162620449013;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AWrW0zoqAqK7B8ddA3W15w""><img style=""width:200px"" src=""https://images.mapillary.com/AWrW0zoqAqK7B8ddA3W15w/thumb-320.jpg""></a><br>Streetwise Score: 31.211162620449013";3;+;47.4317725,9.381891;47.4317725;9.381891
NXJ-CKsc_8GzID7_i5FWMw;41.53730391554696;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/NXJ-CKsc_8GzID7_i5FWMw""><img style=""width:200px"" src=""https://images.mapillary.com/NXJ-CKsc_8GzID7_i5FWMw/thumb-320.jpg""></a><br>Streetwise Score: 41.53730391554696";4;wahrgenommene Sicherheit hoch;47.4317728,9.3817611;47.4317728;9.3817611
uMKisEFImZreTUzU03qxkg;30.67723358126865;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uMKisEFImZreTUzU03qxkg""><img style=""width:200px"" src=""https://images.mapillary.com/uMKisEFImZreTUzU03qxkg/thumb-320.jpg""></a><br>Streetwise Score: 30.67723358126865";3;+;47.4315582,9.3814573;47.4315582;9.3814573
Ydimbk-dF2JSiCpn8Rl0jA;25.61621327321308;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Ydimbk-dF2JSiCpn8Rl0jA""><img style=""width:200px"" src=""https://images.mapillary.com/Ydimbk-dF2JSiCpn8Rl0jA/thumb-320.jpg""></a><br>Streetwise Score: 25.61621327321308";2;0;47.4315582,9.3814573;47.4315582;9.3814573
raWfR9dySuKVEQJg6fPLew;43.56688336670734;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/raWfR9dySuKVEQJg6fPLew""><img style=""width:200px"" src=""https://images.mapillary.com/raWfR9dySuKVEQJg6fPLew/thumb-320.jpg""></a><br>Streetwise Score: 43.56688336670734";4;wahrgenommene Sicherheit hoch;47.4270899,9.3817121;47.4270899;9.3817121
EpuZPd3kq3NVpMs5nbKQpw;46.8906581949093;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EpuZPd3kq3NVpMs5nbKQpw""><img style=""width:200px"" src=""https://images.mapillary.com/EpuZPd3kq3NVpMs5nbKQpw/thumb-320.jpg""></a><br>Streetwise Score: 46.8906581949093";4;wahrgenommene Sicherheit hoch;47.4270899,9.3817121;47.4270899;9.3817121
L5MkACTyqqqPprYRCf8pZA;44.90462575139406;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/L5MkACTyqqqPprYRCf8pZA""><img style=""width:200px"" src=""https://images.mapillary.com/L5MkACTyqqqPprYRCf8pZA/thumb-320.jpg""></a><br>Streetwise Score: 44.90462575139406";4;wahrgenommene Sicherheit hoch;47.427084,9.3817628;47.427084;9.3817628
tq-qMUsE0-hfrDWusTzWTw;44.49195160556527;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tq-qMUsE0-hfrDWusTzWTw""><img style=""width:200px"" src=""https://images.mapillary.com/tq-qMUsE0-hfrDWusTzWTw/thumb-320.jpg""></a><br>Streetwise Score: 44.49195160556527";4;wahrgenommene Sicherheit hoch;47.427294,9.3819375;47.427294;9.3819375
5fZ5EBe3LzOJ15hcqN6XIw;46.95385168888905;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5fZ5EBe3LzOJ15hcqN6XIw""><img style=""width:200px"" src=""https://images.mapillary.com/5fZ5EBe3LzOJ15hcqN6XIw/thumb-320.jpg""></a><br>Streetwise Score: 46.95385168888905";4;wahrgenommene Sicherheit hoch;47.427493,9.3820193;47.427493;9.3820193
vtCsXj-sII-wRe8C9z4qKg;45.48856061211901;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vtCsXj-sII-wRe8C9z4qKg""><img style=""width:200px"" src=""https://images.mapillary.com/vtCsXj-sII-wRe8C9z4qKg/thumb-320.jpg""></a><br>Streetwise Score: 45.48856061211901";4;wahrgenommene Sicherheit hoch;47.4269137,9.3815589;47.4269137;9.3815589
Puvj3kOeFBBDnaK8VoHNfA;38.82961035245725;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Puvj3kOeFBBDnaK8VoHNfA""><img style=""width:200px"" src=""https://images.mapillary.com/Puvj3kOeFBBDnaK8VoHNfA/thumb-320.jpg""></a><br>Streetwise Score: 38.82961035245725";3;+;47.4252235,9.3817425;47.4252235;9.3817425
VY_Ji_1dKRxZFy0D_eXe_A;33.720693887117434;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VY_Ji_1dKRxZFy0D_eXe_A""><img style=""width:200px"" src=""https://images.mapillary.com/VY_Ji_1dKRxZFy0D_eXe_A/thumb-320.jpg""></a><br>Streetwise Score: 33.720693887117434";3;+;47.4252535,9.381745;47.4252535;9.381745
C33_0PTTqegLjti36Imbfg;42.37652374481174;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/C33_0PTTqegLjti36Imbfg""><img style=""width:200px"" src=""https://images.mapillary.com/C33_0PTTqegLjti36Imbfg/thumb-320.jpg""></a><br>Streetwise Score: 42.37652374481174";4;wahrgenommene Sicherheit hoch;47.4269545,9.385785;47.4269545;9.385785
IV8F75iqceDaf6dBN26EdA;40.24566045185173;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IV8F75iqceDaf6dBN26EdA""><img style=""width:200px"" src=""https://images.mapillary.com/IV8F75iqceDaf6dBN26EdA/thumb-320.jpg""></a><br>Streetwise Score: 40.24566045185173";4;wahrgenommene Sicherheit hoch;47.4267522,9.3842382;47.4267522;9.3842382
AV9vIzH_nIOsJGH427vCFg;37.23251135779314;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AV9vIzH_nIOsJGH427vCFg""><img style=""width:200px"" src=""https://images.mapillary.com/AV9vIzH_nIOsJGH427vCFg/thumb-320.jpg""></a><br>Streetwise Score: 37.23251135779314";3;+;47.4266682,9.3842017;47.4266682;9.3842017
f0Q3Yz9eiW5iQLc4SPF5SA;39.01445098593302;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/f0Q3Yz9eiW5iQLc4SPF5SA""><img style=""width:200px"" src=""https://images.mapillary.com/f0Q3Yz9eiW5iQLc4SPF5SA/thumb-320.jpg""></a><br>Streetwise Score: 39.01445098593302";0;wahrgenommene Sicherheit tief;47.4263739,9.3833696;47.4263739;9.3833696
GzKxxDtYWXljvWuaXjLqiA;34.453740332012764;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GzKxxDtYWXljvWuaXjLqiA""><img style=""width:200px"" src=""https://images.mapillary.com/GzKxxDtYWXljvWuaXjLqiA/thumb-320.jpg""></a><br>Streetwise Score: 34.453740332012764";3;+;47.4265305,9.3827361;47.4265305;9.3827361
ACZIx55IEZkH0k64qIRRfA;32.32770416443947;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ACZIx55IEZkH0k64qIRRfA""><img style=""width:200px"" src=""https://images.mapillary.com/ACZIx55IEZkH0k64qIRRfA/thumb-320.jpg""></a><br>Streetwise Score: 32.32770416443947";3;+;47.4264295,9.3826904;47.4264295;9.3826904
Li3eewda5JwNDfi3jO_NoA;36.91426877258027;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Li3eewda5JwNDfi3jO_NoA""><img style=""width:200px"" src=""https://images.mapillary.com/Li3eewda5JwNDfi3jO_NoA/thumb-320.jpg""></a><br>Streetwise Score: 36.91426877258027";3;+;47.4261263,9.3823582;47.4261263;9.3823582
ywMimZPs5MbgOvnKN82Lcg;33.83079446382208;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ywMimZPs5MbgOvnKN82Lcg""><img style=""width:200px"" src=""https://images.mapillary.com/ywMimZPs5MbgOvnKN82Lcg/thumb-320.jpg""></a><br>Streetwise Score: 33.83079446382208";3;+;47.4259018,9.38192;47.4259018;9.38192
jMRyPem55DvJ3iLTepfEug;30.092319919494777;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jMRyPem55DvJ3iLTepfEug""><img style=""width:200px"" src=""https://images.mapillary.com/jMRyPem55DvJ3iLTepfEug/thumb-320.jpg""></a><br>Streetwise Score: 30.092319919494777";3;+;47.4258799,9.3818771;47.4258799;9.3818771
oWnbU3HPqk7zRsup6uzVcw;37.79430148902775;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/oWnbU3HPqk7zRsup6uzVcw""><img style=""width:200px"" src=""https://images.mapillary.com/oWnbU3HPqk7zRsup6uzVcw/thumb-320.jpg""></a><br>Streetwise Score: 37.79430148902775";3;+;47.425783,9.3817389;47.425783;9.3817389
xbjqUqSFNEA2XFjdGpUG4g;37.664513823976016;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xbjqUqSFNEA2XFjdGpUG4g""><img style=""width:200px"" src=""https://images.mapillary.com/xbjqUqSFNEA2XFjdGpUG4g/thumb-320.jpg""></a><br>Streetwise Score: 37.664513823976016";3;+;47.4256719,9.381495;47.4256719;9.381495
Qh2gsRDEZDnZlOhCFr2B8Q;36.398281897986436;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Qh2gsRDEZDnZlOhCFr2B8Q""><img style=""width:200px"" src=""https://images.mapillary.com/Qh2gsRDEZDnZlOhCFr2B8Q/thumb-320.jpg""></a><br>Streetwise Score: 36.398281897986436";3;+;47.4263032,9.3908489;47.4263032;9.3908489
fDB_Om2ZJjBvM8Z_hxXAaQ;37.266093399205616;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/fDB_Om2ZJjBvM8Z_hxXAaQ""><img style=""width:200px"" src=""https://images.mapillary.com/fDB_Om2ZJjBvM8Z_hxXAaQ/thumb-320.jpg""></a><br>Streetwise Score: 37.266093399205616";3;+;47.426315,9.3907726;47.426315;9.3907726
AhTfpI_v4L163c67ZwZpjw;41.67533216750556;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AhTfpI_v4L163c67ZwZpjw""><img style=""width:200px"" src=""https://images.mapillary.com/AhTfpI_v4L163c67ZwZpjw/thumb-320.jpg""></a><br>Streetwise Score: 41.67533216750556";4;wahrgenommene Sicherheit hoch;47.4263936,9.3903189;47.4263936;9.3903189
1RGHrYE51_QBmEfZ5VwWiQ;41.1427660799689;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1RGHrYE51_QBmEfZ5VwWiQ""><img style=""width:200px"" src=""https://images.mapillary.com/1RGHrYE51_QBmEfZ5VwWiQ/thumb-320.jpg""></a><br>Streetwise Score: 41.1427660799689";4;wahrgenommene Sicherheit hoch;47.4264443,9.3898088;47.4264443;9.3898088
N8Etoh0WWQq0K0jJfmw3KA;38.645890702734626;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/N8Etoh0WWQq0K0jJfmw3KA""><img style=""width:200px"" src=""https://images.mapillary.com/N8Etoh0WWQq0K0jJfmw3KA/thumb-320.jpg""></a><br>Streetwise Score: 38.645890702734626";3;+;47.4265909,9.3893163;47.4265909;9.3893163
OueURC0tYcEAvfgBHzY59A;36.480547729331576;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/OueURC0tYcEAvfgBHzY59A""><img style=""width:200px"" src=""https://images.mapillary.com/OueURC0tYcEAvfgBHzY59A/thumb-320.jpg""></a><br>Streetwise Score: 36.480547729331576";3;+;47.4265961,9.3892968;47.4265961;9.3892968
WGIlb8WqoDAVnw79U8tlSA;42.96234254080646;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/WGIlb8WqoDAVnw79U8tlSA""><img style=""width:200px"" src=""https://images.mapillary.com/WGIlb8WqoDAVnw79U8tlSA/thumb-320.jpg""></a><br>Streetwise Score: 42.96234254080646";4;wahrgenommene Sicherheit hoch;47.4265594,9.3885094;47.4265594;9.3885094
9y6Aw-G4udz3NGMwsuf7NQ;37.13686447832569;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9y6Aw-G4udz3NGMwsuf7NQ""><img style=""width:200px"" src=""https://images.mapillary.com/9y6Aw-G4udz3NGMwsuf7NQ/thumb-320.jpg""></a><br>Streetwise Score: 37.13686447832569";3;+;47.4265387,9.3879052;47.4265387;9.3879052
afLzqMiQRAXExMJspZ-LWg;39.92347155572139;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/afLzqMiQRAXExMJspZ-LWg""><img style=""width:200px"" src=""https://images.mapillary.com/afLzqMiQRAXExMJspZ-LWg/thumb-320.jpg""></a><br>Streetwise Score: 39.92347155572139";0;wahrgenommene Sicherheit tief;47.4264341,9.3867549;47.4264341;9.3867549
V7fNrUB3rVXR2bt0nWT6dw;43.54907785383683;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/V7fNrUB3rVXR2bt0nWT6dw""><img style=""width:200px"" src=""https://images.mapillary.com/V7fNrUB3rVXR2bt0nWT6dw/thumb-320.jpg""></a><br>Streetwise Score: 43.54907785383683";4;wahrgenommene Sicherheit hoch;47.4264333,9.3866979;47.4264333;9.3866979
o3zmaBBO33QJapG5Ol62iA;37.892915044754105;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/o3zmaBBO33QJapG5Ol62iA""><img style=""width:200px"" src=""https://images.mapillary.com/o3zmaBBO33QJapG5Ol62iA/thumb-320.jpg""></a><br>Streetwise Score: 37.892915044754105";3;+;47.4264249,9.3865966;47.4264249;9.3865966
MDl1wGtyxg3uwSt8F-79cg;39.126959822383625;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MDl1wGtyxg3uwSt8F-79cg""><img style=""width:200px"" src=""https://images.mapillary.com/MDl1wGtyxg3uwSt8F-79cg/thumb-320.jpg""></a><br>Streetwise Score: 39.126959822383625";0;wahrgenommene Sicherheit tief;47.4264236,9.3865005;47.4264236;9.3865005
53l_c8VqlbBw0VeYVxo48A;35.87332289666728;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/53l_c8VqlbBw0VeYVxo48A""><img style=""width:200px"" src=""https://images.mapillary.com/53l_c8VqlbBw0VeYVxo48A/thumb-320.jpg""></a><br>Streetwise Score: 35.87332289666728";3;+;47.4264236,9.3864927;47.4264236;9.3864927
qLDp9hHtZ7wE3_qmcQbC6g;45.48610204526698;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qLDp9hHtZ7wE3_qmcQbC6g""><img style=""width:200px"" src=""https://images.mapillary.com/qLDp9hHtZ7wE3_qmcQbC6g/thumb-320.jpg""></a><br>Streetwise Score: 45.48610204526698";4;wahrgenommene Sicherheit hoch;47.4264227,9.3863776;47.4264227;9.3863776
ufJst2hAuAGm2lcBg-wvRQ;47.44191625851257;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ufJst2hAuAGm2lcBg-wvRQ""><img style=""width:200px"" src=""https://images.mapillary.com/ufJst2hAuAGm2lcBg-wvRQ/thumb-320.jpg""></a><br>Streetwise Score: 47.44191625851257";4;wahrgenommene Sicherheit hoch;47.4260987,9.391724;47.4260987;9.391724
r5Cb0XyiuBLTEH-BeekCUg;44.13255143388102;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/r5Cb0XyiuBLTEH-BeekCUg""><img style=""width:200px"" src=""https://images.mapillary.com/r5Cb0XyiuBLTEH-BeekCUg/thumb-320.jpg""></a><br>Streetwise Score: 44.13255143388102";4;wahrgenommene Sicherheit hoch;47.4261358,9.3916322;47.4261358;9.3916322
oNSdTidFn1Cs3D3Eo2IR_w;29.88392833771323;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/oNSdTidFn1Cs3D3Eo2IR_w""><img style=""width:200px"" src=""https://images.mapillary.com/oNSdTidFn1Cs3D3Eo2IR_w/thumb-320.jpg""></a><br>Streetwise Score: 29.88392833771323";3;+;47.4305443,9.3650619;47.4305443;9.3650619
JnFmAwp9lN9_knTmDyoMFg;21.257217405322045;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/JnFmAwp9lN9_knTmDyoMFg""><img style=""width:200px"" src=""https://images.mapillary.com/JnFmAwp9lN9_knTmDyoMFg/thumb-320.jpg""></a><br>Streetwise Score: 21.257217405322045";2;0;47.4294421,9.3625941;47.4294421;9.3625941
aZ55BTY4Mwnup4RLtdKspg;29.200162409159;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aZ55BTY4Mwnup4RLtdKspg""><img style=""width:200px"" src=""https://images.mapillary.com/aZ55BTY4Mwnup4RLtdKspg/thumb-320.jpg""></a><br>Streetwise Score: 29.200162409159";3;+;47.4282649,9.3602812;47.4282649;9.3602812
EFQuBimAr6Dx395DAarf6A;21.27588262987575;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EFQuBimAr6Dx395DAarf6A""><img style=""width:200px"" src=""https://images.mapillary.com/EFQuBimAr6Dx395DAarf6A/thumb-320.jpg""></a><br>Streetwise Score: 21.27588262987575";2;0;47.4232378,9.3460714;47.4232378;9.3460714
AYsPLaYPOVvkjpVXS5HwrA;15.72377988056959;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AYsPLaYPOVvkjpVXS5HwrA""><img style=""width:200px"" src=""https://images.mapillary.com/AYsPLaYPOVvkjpVXS5HwrA/thumb-320.jpg""></a><br>Streetwise Score: 15.72377988056959";1;-;47.4227329,9.3448117;47.4227329;9.3448117
FkrLmKwl6iQSec61VZJ30A;16.56131344824576;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/FkrLmKwl6iQSec61VZJ30A""><img style=""width:200px"" src=""https://images.mapillary.com/FkrLmKwl6iQSec61VZJ30A/thumb-320.jpg""></a><br>Streetwise Score: 16.56131344824576";1;-;47.4222924,9.3435094;47.4222924;9.3435094
